Charger ID;Charger Status;ChargingStationId;OperatorID;OperatorName;IsOpen24Hours;Accessibility;GeoCoordinates;address_country;address_canton;address_region;address_city;address_postalcode;address_street;address_timezone;address_floor;Plugs;PaymentOptions;MaxCapacity;ChargingFacilities (Power);AuthenticationModes;DynamicInfoAvailable;ValueAddedServices;IsHubjectCompatible;lastUpdate;ClearinghouseID;HubOperatorID;AdditionalInfo;deltaType;ChargingPoolID;OpeningTimes;GeoChargingPointEntrance;AccessibilityLocation;CalibrationLawDataAvailability;ChargingStationNames;HotlinePhoneNumber;RenewableEnergy;ChargingStationLocationReference;EnergySource;EnvironmentalImpact;LocationImage;SuboperatorName;DynamicPowerLevel;HardwareManufacturer
CH*ECUEMFZ58U83KGTCQMHCUEJMFSUD5W;Available;CH*ECUEMFZ58U83KGTCQMHCUEJMFSUD5W;CH*ECU;eCarUp;1;Free publicly accessible;47.232199, 9.492821;CHE;St. Gallen;;Sennwald;9465;Rheinhofstrasse 11;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Landwirtschaftliches Zentrum SG 2""}, {""lang"": ""de"", ""value"": ""Landwirtschaftliches Zentrum SG 2""}]";+41415101717;0;;;;;;0;
CH*ECUEJY6K3946W7FKF6YVEKH3FKEMX3;Available;CH*ECUEJY6K3946W7FKF6YVEKH3FKEMX3;CH*ECU;eCarUp;1;Free publicly accessible;47.380392, 9.548229;CHE;St. Gallen;;Altstätten;9450;Schöntalstrasse 2;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Aussenparkplatz links Altstätten""}, {""lang"": ""de"", ""value"": ""Aussenparkplatz links Altstätten""}]";+41415101717;0;;;;;;0;
CH*ECUEGRD4FTPJ2SYZ5ZVNT65RPJFNFS;OutOfService;CH*ECUEGRD4FTPJ2SYZ5ZVNT65RPJFNFS;CH*ECU;eCarUp;1;Free publicly accessible;47.228694, 8.846931;CHE;St. Gallen;;Rapperswil-Jona;8645;Feldlistrasse 13;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""JC2RX50051819143 Station 1 ( vorne ) ""}, {""lang"": ""de"", ""value"": ""JC2RX50051819143 Station 1 ( vorne ) ""}]";+41415101717;0;;;;;;0;
CH*ECUEGBNTU8HX7ZEURZ23F5475DTLSA;Available;CH*ECUEGBNTU8HX7ZEURZ23F5475DTLSA;CH*ECU;eCarUp;1;Free publicly accessible;47.423123, 9.372622;CHE;St. Gallen;;St. Gallen;9000;St. Leonhard-Strasse 20;;;Type 2 Outlet;Direct;0;;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""SGKB Parkplatz 2""}, {""lang"": ""de"", ""value"": ""SGKB Parkplatz 2""}]";+41415101717;0;;;;;;0;
CH*ECUEF3MMEEV9F636F6TKDH3HNPH4F2;OutOfService;CH*ECUEF3MMEEV9F636F6TKDH3HNPH4F2;CH*ECU;eCarUp;1;Free publicly accessible;47.012956, 9.493794;CHE;St. Gallen;;Bad Ragaz;7310;Buchenstrasse 2;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Cubilaris Motel""}, {""lang"": ""de"", ""value"": ""Cubilaris Motel""}]";+41415101717;0;;;;;;0;
CH*ECUEDUBPKKK6DJRQS6ARDHCDE3T9PX;Available;CH*ECUEDUBPKKK6DJRQS6ARDHCDE3T9PX;CH*ECU;eCarUp;1;Free publicly accessible;47.223405, 8.995072;CHE;St. Gallen;;Uznach;8730;Gasterstrasse 25;;;Type 2 Outlet;Direct;0;;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""ZPR100888 / Nr.13""}, {""lang"": ""de"", ""value"": ""ZPR100888 / Nr.13""}]";+41415101717;0;;;;;;0;
CH*ECUECZ9G4SLNCKGQS4X7PJCYXZ8MH3;Available;CH*ECUECZ9G4SLNCKGQS4X7PJCYXZ8MH3;CH*ECU;eCarUp;1;Free publicly accessible;47.236946, 8.918546;CHE;St. Gallen;;Eschenbach (SG);8733;Rapperswilerstrasse;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Parkplatz 2""}, {""lang"": ""de"", ""value"": ""Parkplatz 2""}]";+41415101717;0;;;;;;0;
CH*ECUEJAAQWAFQAA6N3RNUMX7NL8CBGA;Occupied;CH*ECUEJAAQWAFQAA6N3RNUMX7NL8CBGA;CH*ECU;eCarUp;1;Free publicly accessible;47.029558, 9.434174;CHE;St. Gallen;;Vilters-Wangs;7323;Schiggstrasse 32;;;Type 2 Outlet;Direct;0;11.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Ladestation 4""}, {""lang"": ""de"", ""value"": ""Ladestation 4""}]";+41415101717;0;;;;;;0;
CH*ECUEACFFEHXBSDVQSVP4MB5MHKJLCS;Available;CH*ECUEACFFEHXBSDVQSVP4MB5MHKJLCS;CH*ECU;eCarUp;1;Free publicly accessible;47.232293, 8.833283;CHE;St. Gallen;;Rapperswil-Jona;8645;Werkstrasse 30;;;CCS Combo 2 Plug (Cable Attached);Direct;0;150.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""EWJR Hypercharger 150kW""}, {""lang"": ""de"", ""value"": ""EWJR Hypercharger 150kW""}]";+41415101717;0;;;;;;0;
CH*ECUENFYPF72Z6NNU27FEBLCMRHZEG3;Available;CH*ECUENFYPF72Z6NNU27FEBLCMRHZEG3;CH*ECU;eCarUp;1;Free publicly accessible;47.237482, 8.952785;CHE;St. Gallen;;Eschenbach (SG);8732;Weierstrasse 2;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Grimm Handels AG Ladestation 2""}, {""lang"": ""de"", ""value"": ""Grimm Handels AG Ladestation 2""}]";+41415101717;0;;;;;;0;
CH*ECUEZYEXHD89QXV25YZNKRGZSA7ML3;Occupied;CH*ECUEZYEXHD89QXV25YZNKRGZSA7ML3;CH*ECU;eCarUp;1;Free publicly accessible;47.215677, 9.021955;CHE;St. Gallen;;Kaltbrunn;8722;Lohren 3C;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""PP03-04 / Egli / ZPR165420""}, {""lang"": ""de"", ""value"": ""PP03-04 / Egli / ZPR165420""}]";+41415101717;0;;;;;;0;
CH*ECUEAEJYHLWPXDK9G53YZ2WGBWWCPQ;Available;CH*ECUEAEJYHLWPXDK9G53YZ2WGBWWCPQ;CH*ECU;eCarUp;1;Free publicly accessible;47.478651, 9.506473;CHE;St. Gallen;;Rorschach;9400;Churerstrasse 10;;;Type 2 Outlet;Direct;0;11.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""UG1 PP 16""}, {""lang"": ""de"", ""value"": ""UG1 PP 16""}]";+41415101717;0;;;;;;0;
CH*ECUEVTFZ8YEQDQXVP88BRM9CDFWALS;Available;CH*ECUEVTFZ8YEQDQXVP88BRM9CDFWALS;CH*ECU;eCarUp;1;Free publicly accessible;47.362581, 9.070597;CHE;St. Gallen;;Bütschwil-Ganterschwil;9606;Ottilienstrasse 20;;;Type 2 Outlet;Direct;0;;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Rusch Elektrotechnik AG ""}, {""lang"": ""de"", ""value"": ""Rusch Elektrotechnik AG ""}]";+41415101717;0;;;;;;0;
CH*ECUEV6KDH8SELWZGU6ZU2APJSP7YKS;Available;CH*ECUEV6KDH8SELWZGU6ZU2APJSP7YKS;CH*ECU;eCarUp;1;Free publicly accessible;47.356679, 9.073515;CHE;St. Gallen;;Bütschwil-Ganterschwil;9606;Innerfeld 21;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Gemeindehaus""}, {""lang"": ""de"", ""value"": ""Gemeindehaus""}]";+41415101717;0;;;;;;0;
CH*ECUE98T29ZFQ843KYRN4KRGDNFGSG2;Available;CH*ECUE98T29ZFQ843KYRN4KRGDNFGSG2;CH*ECU;eCarUp;1;Free publicly accessible;47.256821, 9.524071;CHE;St. Gallen;;Sennwald;9466;Augrabenstrasse 7;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Driving Center Sennwald 1""}, {""lang"": ""de"", ""value"": ""Driving Center Sennwald 1""}]";+41415101717;0;;;;;;0;
CH*ECUEDPK2UZM33C94DR3CMXSV3HPJ8A;Available;CH*ECUEDPK2UZM33C94DR3CMXSV3HPJ8A;CH*ECU;eCarUp;1;Free publicly accessible;47.452086, 9.053137;CHE;St. Gallen;;Wil (SG);9500;Flawilerstrasse 23;;;Type 2 Outlet;Direct;0;11.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Sepp Fässler (Wil) AG / Eingang BMW""}, {""lang"": ""de"", ""value"": ""Sepp Fässler (Wil) AG / Eingang BMW""}]";+41415101717;0;;;;;;0;
CH*ECUE6QPQECYL3BVH5J8XUS354N7XUS;Available;CH*ECUE6QPQECYL3BVH5J8XUS354N7XUS;CH*ECU;eCarUp;1;Free publicly accessible;47.232291, 8.833365;CHE;St. Gallen;;Rapperswil-Jona;8645;Werkstrasse 13;;;CCS Combo 2 Plug (Cable Attached);Direct;0;;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""EWJR Ladestation 3in1 ""}, {""lang"": ""de"", ""value"": ""EWJR Ladestation 3in1 ""}]";+41415101717;0;;;;;;0;
CH*ECUECT7XPBZU6WDRWHL2F76BSNBTBW;Available;CH*ECUECT7XPBZU6WDRWHL2F76BSNBTBW;CH*ECU;eCarUp;1;Free publicly accessible;47.039086, 9.436898;CHE;St. Gallen;;Vilters-Wangs;7323;Bahnhofstrasse 56;;;CCS Combo 2 Plug (Cable Attached);Direct;0;120.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Auto Walser AG 120kW""}, {""lang"": ""de"", ""value"": ""Auto Walser AG 120kW""}]";+41415101717;0;;;;;;0;
CH*ECUE3ZXD8EWXHU3NG6UWQZN9RDXTTX;Available;CH*ECUE3ZXD8EWXHU3NG6UWQZN9RDXTTX;CH*ECU;eCarUp;1;Free publicly accessible;47.039086, 9.436898;CHE;St. Gallen;;Vilters-Wangs;7323;Bahnhofstrasse 56;;;CCS Combo 2 Plug (Cable Attached);Direct;0;120.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Auto Walser AG 120kW""}, {""lang"": ""de"", ""value"": ""Auto Walser AG 120kW""}]";+41415101717;0;;;;;;0;
CH*ECUERZV8H5B6MHM6BV4HBTFZ9BW8EW;Available;CH*ECUERZV8H5B6MHM6BV4HBTFZ9BW8EW;CH*ECU;eCarUp;1;Free publicly accessible;47.22108, 8.998785;CHE;St. Gallen;;Uznach;8730;Dattikonstrasse 8;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""ZPR165375 / PP13""}, {""lang"": ""de"", ""value"": ""ZPR165375 / PP13""}]";+41415101717;0;;;;;;0;
CH*ECUE9BNRLN47B7ZLTKY5VSMEZEZY9A;Available;CH*ECUE9BNRLN47B7ZLTKY5VSMEZEZY9A;CH*ECU;eCarUp;1;Free publicly accessible;47.223489, 8.995072;CHE;St. Gallen;;Uznach;8730;Gasterstrasse 25;;;Type 2 Outlet;Direct;0;;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""ZPR100804 / Nr.12""}, {""lang"": ""de"", ""value"": ""ZPR100804 / Nr.12""}]";+41415101717;0;;;;;;0;
CH*ECUE24B3JWRSF6B69DUWHFT5EXK5FA;Available;CH*ECUE24B3JWRSF6B69DUWHFT5EXK5FA;CH*ECU;eCarUp;1;Free publicly accessible;47.193796, 9.284343;CHE;St. Gallen;;Wildhaus-Alt St. Johann;9656;Dorfstrasse 6;;;CCS Combo 2 Plug (Cable Attached);Direct;0;50.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Rössli Alt St. Johann""}, {""lang"": ""de"", ""value"": ""Rössli Alt St. Johann""}]";+41415101717;0;;;;;;0;
CH*ECUEKY34UZ5HZEXDHCYPMCXQ9F9YG2;Available;CH*ECUEKY34UZ5HZEXDHCYPMCXQ9F9YG2;CH*ECU;eCarUp;1;Free publicly accessible;47.47781, 9.488825;CHE;St. Gallen;;Rorschach;9400;Trischlistrasse 16;;;CCS Combo 2 Plug (Cable Attached);Direct;0;50.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Tiefgarage City Schnellladestation UG 1""}, {""lang"": ""de"", ""value"": ""Tiefgarage City Schnellladestation UG 1""}]";+41415101717;0;;;;;;0;
CH*ECUEGLUVRWYYQCJXRJ3H92TS7LQ8G3;Available;CH*ECUEGLUVRWYYQCJXRJ3H92TS7LQ8G3;CH*ECU;eCarUp;1;Free publicly accessible;47.223658, 8.98453;CHE;St. Gallen;;Uznach;8730;Webereistrasse 5;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""ZPR110201, PP68-69, Karl Egli AG""}, {""lang"": ""de"", ""value"": ""ZPR110201, PP68-69, Karl Egli AG""}]";+41415101717;0;;;;;;0;
CH*ECUEF7LDKVNEWAX7KRBALES4AEMYFQ;OutOfService;CH*ECUEF7LDKVNEWAX7KRBALES4AEMYFQ;CH*ECU;eCarUp;1;Free publicly accessible;47.234236, 8.926531;CHE;St. Gallen;;Eschenbach (SG);8733;Gublenstrasse 4;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""A.Diem AG""}, {""lang"": ""de"", ""value"": ""A.Diem AG""}]";+41415101717;0;;;;;;0;
CH*ECUEVNF3EHE4NR8W6GVR8NDQ5JPR6Z;Available;CH*ECUEVNF3EHE4NR8W6GVR8NDQ5JPR6Z;CH*ECU;eCarUp;1;Free publicly accessible;47.498198, 9.56014;CHE;St. Gallen;;Thal;9423;Rheinhofstrasse 44;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Marina PP 1.1""}, {""lang"": ""de"", ""value"": ""Marina PP 1.1""}]";+41415101717;0;;;;;;0;
CH*ECUE2VBZTCA6DNHPSWC9YZLX48QB5S;Occupied;CH*ECUE2VBZTCA6DNHPSWC9YZLX48QB5S;CH*ECU;eCarUp;1;Free publicly accessible;47.228293, 8.820435;CHE;St. Gallen;;Rapperswil-Jona;8640;Glärnischstrasse 20;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""ENTRA Parkhaus 2.UG PP 226""}, {""lang"": ""de"", ""value"": ""ENTRA Parkhaus 2.UG PP 226""}]";+41415101717;0;;;;;;0;
CH*ECUEQVCXUTKFJTLPYGCPADQQLPLNDA;OutOfService;CH*ECUEQVCXUTKFJTLPYGCPADQQLPLNDA;CH*ECU;eCarUp;1;Free publicly accessible;47.011367, 9.505722;CHE;St. Gallen;;Bad Ragaz;7310;Elestastrasse 10;;;Type 2 Outlet;Direct;0;;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""ECJYN4VG""}, {""lang"": ""de"", ""value"": ""ECJYN4VG""}]";+41415101717;0;;;;;;0;
CH*ECUEXV54868WVMSL9G953RVE772EJQ;Available;CH*ECUEXV54868WVMSL9G953RVE772EJQ;CH*ECU;eCarUp;1;Free publicly accessible;47.297581, 9.087152;CHE;St. Gallen;;Wattwil;9630;Rollenstrasse 1;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""WA TG ST""}, {""lang"": ""de"", ""value"": ""WA TG ST""}]";+41415101717;0;;;;;;0;
CH*ECUEBV5CJ89SYHXKY9LPQ5AESM8BUQ;Available;CH*ECUEBV5CJ89SYHXKY9LPQ5AESM8BUQ;CH*ECU;eCarUp;1;Free publicly accessible;47.43752, 9.379337;CHE;St. Gallen;;St. Gallen;9010;Tannenstrasse 54;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""MFH  Tannenstrasse 54""}, {""lang"": ""de"", ""value"": ""MFH  Tannenstrasse 54""}]";+41415101717;0;;;;;;0;
CH*ECUEZFMD8BT3SNCAY3DMDDVSX5RBAS;Available;CH*ECUEZFMD8BT3SNCAY3DMDDVSX5RBAS;CH*ECU;eCarUp;1;Free publicly accessible;47.223822, 8.984478;CHE;St. Gallen;;Uznach;8730;Webereistrasse 3;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""ZPR127241, P100, Hegner""}, {""lang"": ""de"", ""value"": ""ZPR127241, P100, Hegner""}]";+41415101717;0;;;;;;0;
CH*ECUEQT4XVV5VMCG3KTGWS9PP2DKMT2;Available;CH*ECUEQT4XVV5VMCG3KTGWS9PP2DKMT2;CH*ECU;eCarUp;1;Free publicly accessible;47.478443, 9.488087;CHE;St. Gallen;;Rorschach;9400;Reitbahnstrasse 4;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Rechts""}, {""lang"": ""de"", ""value"": ""Rechts""}]";+41415101717;0;;;;;;0;
CH*ECUEESNXP6E7SSS9ETUE2ZFHSH9FZQ;Available;CH*ECUEESNXP6E7SSS9ETUE2ZFHSH9FZQ;CH*ECU;eCarUp;1;Free publicly accessible;47.467217, 9.028709;CHE;St. Gallen;;Wil (SG);9552;Zürcherstrasse 8a;;;Type 2 Outlet;Direct;0;11.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Autowelt von Rotz - Ladestation - [AC03]""}, {""lang"": ""de"", ""value"": ""Autowelt von Rotz - Ladestation - [AC03]""}]";+41415101717;0;;;;;;0;
CH*ECUETFUE92BRCPKEKEMWTY5MD7KXDW;OutOfService;CH*ECUETFUE92BRCPKEKEMWTY5MD7KXDW;CH*ECU;eCarUp;1;Free publicly accessible;47.449766, 9.155451;CHE;St. Gallen;;Oberbüren;9245;Sandackerstrasse 26;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Sandackerstr. 26 - Hintereingang - Parkplatz 74""}, {""lang"": ""de"", ""value"": ""Sandackerstr. 26 - Hintereingang - Parkplatz 74""}]";+41415101717;0;;;;;;0;
CH*ECUEQ4DY35ZHC2GYFNU2KQZL4BZY8X;Available;CH*ECUEQ4DY35ZHC2GYFNU2KQZL4BZY8X;CH*ECU;eCarUp;1;Free publicly accessible;47.462306, 9.383314;CHE;St. Gallen;;Wittenbach;9300;Grünaustrasse 2;;;Type 2 Outlet;Direct;0;11.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Oberstufe Grünau links""}, {""lang"": ""de"", ""value"": ""Oberstufe Grünau links""}]";+41415101717;0;;;;;;0;
CH*ECUENRASDPSFURVG2ZU25MX7QUXFTW;Available;CH*ECUENRASDPSFURVG2ZU25MX7QUXFTW;CH*ECU;eCarUp;1;Free publicly accessible;47.25573, 9.151454;CHE;St. Gallen;;Ebnat-Kappel;9642;Horben 1858;;;Type 2 Outlet;Direct;0;11.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Horben-Garage AG bei BMW Pylon""}, {""lang"": ""de"", ""value"": ""Horben-Garage AG bei BMW Pylon""}]";+41415101717;0;;;;;;0;
CH*ECUE6ZWJVJ6KF5FE8BV55P9MCQK8JZ;Available;CH*ECUE6ZWJVJ6KF5FE8BV55P9MCQK8JZ;CH*ECU;eCarUp;1;Free publicly accessible;47.241661, 8.921611;CHE;St. Gallen;;Eschenbach (SG);8733;Büechliberg 2;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""E-Profi 2""}, {""lang"": ""de"", ""value"": ""E-Profi 2""}]";+41415101717;0;;;;;;0;
CH*ECUEYHSWXF9P7GLXRGPLPTWS6UX24W;Occupied;CH*ECUEYHSWXF9P7GLXRGPLPTWS6UX24W;CH*ECU;eCarUp;1;Free publicly accessible;47.467851, 9.02862;CHE;St. Gallen;;Wil (SG);9552;Industriestrasse 23;;;Type 2 Outlet;Direct;0;11.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Autowelt von Rotz - Ladestation - [H01]""}, {""lang"": ""de"", ""value"": ""Autowelt von Rotz - Ladestation - [H01]""}]";+41415101717;0;;;;;;0;
CH*ECUE2A34H488JBZLYSLT5LTP723HH2;Available;CH*ECUE2A34H488JBZLYSLT5LTP723HH2;CH*ECU;eCarUp;1;Free publicly accessible;47.388579, 9.651419;CHE;St. Gallen;;Diepoldsau;9444;Tramstrasse 19;;;Type 2 Outlet;Direct;0;;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""T54HV-IT1-1020-017""}, {""lang"": ""de"", ""value"": ""T54HV-IT1-1020-017""}]";+41415101717;0;;;;;;0;
CH*ECUEFYRJ7JN3GRLSC4E5YGKBECJ8TQ;Available;CH*ECUEFYRJ7JN3GRLSC4E5YGKBECJ8TQ;CH*ECU;eCarUp;1;Free publicly accessible;47.404068, 9.317066;CHE;St. Gallen;;St. Gallen;9015;Sturzeneggstrasse 39;;;Type 2 Outlet;Direct;0;11.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Sturzeneggstrasse 36 ""}, {""lang"": ""de"", ""value"": ""Sturzeneggstrasse 36 ""}]";+41415101717;0;;;;;;0;
CH*ECUEF8QAGCLKHQH5YGC7MA7JW5GZ8Z;Available;CH*ECUEF8QAGCLKHQH5YGC7MA7JW5GZ8Z;CH*ECU;eCarUp;1;Free publicly accessible;47.502759, 9.358325;CHE;St. Gallen;;Häggenschwil;9308;Bahnhofstrasse 4;;;Type 2 Outlet;Direct;0;;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Maschinencenter_""}, {""lang"": ""de"", ""value"": ""Maschinencenter_""}]";+41415101717;0;;;;;;0;
CH*ECUEGSFETG4JDFD5KMYPFRSHLPYE4W;Available;CH*ECUEGSFETG4JDFD5KMYPFRSHLPYE4W;CH*ECU;eCarUp;1;Free publicly accessible;47.502759, 9.358325;CHE;St. Gallen;;Häggenschwil;9308;Bahnhofstrasse 4;;;Type 2 Outlet;Direct;0;;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Maschinencenter_""}, {""lang"": ""de"", ""value"": ""Maschinencenter_""}]";+41415101717;0;;;;;;0;
CH*ECUE7L87B2RF46DHH3PJXCYQ95QRES;Available;CH*ECUE7L87B2RF46DHH3PJXCYQ95QRES;CH*ECU;eCarUp;1;Free publicly accessible;47.158904, 9.043613;CHE;St. Gallen;;Schänis;8718;Fuchswinkel 25;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Gen. Alterswohnungen""}, {""lang"": ""de"", ""value"": ""Gen. Alterswohnungen""}]";+41415101717;0;;;;;;0;
